Date,AO.L
2019-11-27,78.0
2019-11-28,85.0
2019-11-29,85.0
2019-12-02,85.0
2019-12-03,85.0
2019-12-04,88.69999694824219
2019-12-05,88.69999694824219
2019-12-06,88.69999694824219
2019-12-09,88.0
2019-12-10,84.80000305175781
2019-12-11,84.30000305175781
2019-12-12,78.19999694824219
2019-12-13,85.0
2019-12-16,88.5
2019-12-17,92.0
2019-12-18,92.0
2019-12-19,91.30000305175781
2019-12-20,93.0
2019-12-23,90.4000015258789
2019-12-24,98.0
2019-12-27,95.30000305175781
2019-12-30,91.80000305175781
2019-12-31,90.30000305175781
2020-01-02,85.80000305175781
2020-01-03,94.5
2020-01-06,90.69999694824219
2020-01-07,90.0
2020-01-08,87.5
2020-01-09,93.19999694824219
2020-01-10,89.5999984741211
2020-01-13,88.0999984741211
2020-01-14,87.5999984741211
2020-01-15,87.0
2020-01-16,86.0
2020-01-17,87.0
2020-01-20,80.4000015258789
2020-01-21,79.4000015258789
2020-01-22,84.5999984741211
2020-01-23,81.4000015258789
2020-01-24,80.5
2020-01-27,79.0
2020-01-28,78.0999984741211
2020-01-29,77.4000015258789
2020-01-30,76.19999694824219
2020-01-31,77.0
2020-02-03,75.69999694824219
2020-02-04,78.5999984741211
2020-02-05,78.5
2020-02-06,77.5
2020-02-07,73.0999984741211
2020-02-10,73.5
2020-02-11,69.5
2020-02-12,70.0
2020-02-13,69.0
2020-02-14,76.5999984741211
2020-02-17,73.0
2020-02-18,73.69999694824219
2020-02-19,74.0
2020-02-20,73.5
2020-02-21,74.19999694824219
2020-02-24,70.5999984741211
2020-02-25,66.19999694824219
2020-02-26,68.19999694824219
2020-02-27,64.5999984741211
2020-02-28,61.5
2020-03-02,64.5999984741211
2020-03-03,64.5
2020-03-04,62.0
2020-03-05,62.099998474121094
2020-03-06,62.20000076293945
2020-03-09,63.29999923706055
2020-03-10,58.900001525878906
2020-03-11,61.0
2020-03-12,71.5999984741211
2020-03-13,65.80000305175781
2020-03-16,64.9000015258789
2020-03-17,54.0
2020-03-18,56.0
2020-03-19,59.5
2020-03-20,55.79999923706055
2020-03-23,50.0
2020-03-24,59.400001525878906
2020-03-25,61.0
2020-03-26,68.0
2020-03-27,69.5999984741211
2020-03-30,66.5
2020-03-31,67.5
2020-04-01,67.69999694824219
2020-04-02,66.19999694824219
2020-04-03,61.5
2020-04-06,66.9000015258789
2020-04-07,63.70000076293945
2020-04-08,60.0
2020-04-09,62.0
2020-04-14,60.0
2020-04-15,59.20000076293945
2020-04-16,61.0
2020-04-17,66.0
2020-04-20,63.599998474121094
2020-04-21,59.79999923706055
2020-04-22,58.0
2020-04-23,57.20000076293945
2020-04-24,57.0
2020-04-27,58.099998474121094
2020-04-28,58.0
2020-04-29,57.5
2020-04-30,57.20000076293945
2020-05-01,64.0
2020-05-04,71.30000305175781
2020-05-05,75.0999984741211
2020-05-06,72.4000015258789
2020-05-07,74.30000305175781
2020-05-11,85.5999984741211
2020-05-12,90.5
2020-05-13,95.0
2020-05-14,91.0
2020-05-15,95.69999694824219
2020-05-18,99.4000015258789
2020-05-19,110.0
2020-05-20,108.0
2020-05-21,111.19999694824219
2020-05-22,115.4000015258789
2020-05-26,129.0
2020-05-27,128.60000610351562
2020-05-28,128.8000030517578
2020-05-29,136.60000610351562
2020-06-01,141.0
2020-06-02,139.8000030517578
2020-06-03,145.0
2020-06-04,150.60000610351562
2020-06-05,152.39999389648438
2020-06-08,160.0
2020-06-09,149.60000610351562
2020-06-10,147.60000610351562
2020-06-11,138.1999969482422
2020-06-12,135.0
2020-06-15,143.39999389648438
2020-06-16,147.39999389648438
2020-06-17,150.0
2020-06-18,142.0
2020-06-19,148.0
2020-06-22,144.60000610351562
2020-06-23,138.0
2020-06-24,140.60000610351562
2020-06-25,144.0
2020-06-26,140.0
2020-06-29,146.1999969482422
2020-06-30,144.0
2020-07-01,145.39999389648438
2020-07-02,142.0
2020-07-03,143.0
2020-07-06,147.8000030517578
2020-07-07,148.0
2020-07-08,152.39999389648438
2020-07-09,154.0
2020-07-10,158.1999969482422
2020-07-13,164.0
2020-07-14,141.0
2020-07-15,138.8000030517578
2020-07-16,141.0
2020-07-17,159.39999389648438
2020-07-20,164.8000030517578
2020-07-21,167.60000610351562
2020-07-22,170.8000030517578
2020-07-23,170.0
2020-07-24,170.39999389648438
2020-07-27,168.0
2020-07-28,170.0
2020-07-29,162.0
2020-07-30,160.1999969482422
2020-07-31,167.39999389648438
2020-08-03,171.60000610351562
2020-08-04,169.0
2020-08-05,170.0
2020-08-06,170.0
2020-08-07,171.8000030517578
2020-08-10,177.0
2020-08-11,183.60000610351562
2020-08-12,202.0
2020-08-13,200.0
2020-08-14,194.60000610351562
2020-08-17,194.8000030517578
2020-08-18,196.39999389648438
2020-08-19,193.1999969482422
2020-08-20,199.8000030517578
2020-08-21,199.39999389648438
2020-08-24,198.8000030517578
2020-08-25,201.5
2020-08-26,204.5
2020-08-27,204.5
2020-08-28,201.5
2020-09-01,186.8000030517578
2020-09-02,182.8000030517578
2020-09-03,185.60000610351562
2020-09-04,178.0
2020-09-07,186.1999969482422
2020-09-08,180.60000610351562
2020-09-09,184.39999389648438
2020-09-10,179.60000610351562
2020-09-11,183.0
2020-09-14,191.1999969482422
2020-09-15,196.0
2020-09-16,196.0
2020-09-17,198.1999969482422
2020-09-18,195.60000610351562
2020-09-21,189.0
2020-09-22,186.8000030517578
2020-09-23,192.0
2020-09-24,197.60000610351562
2020-09-25,204.5
2020-09-28,210.0
2020-09-29,213.5
2020-09-30,216.0
2020-10-01,219.5
2020-10-02,219.0
2020-10-05,220.0
2020-10-06,215.5
2020-10-07,218.5
2020-10-08,227.0
2020-10-09,229.0
2020-10-12,235.0
2020-10-13,226.5
2020-10-14,231.5
2020-10-15,302.5
2020-10-16,307.5
2020-10-19,300.0
2020-10-20,315.5
2020-10-21,335.5
2020-10-22,340.5
2020-10-23,363.0
2020-10-26,368.5
2020-10-27,343.5
2020-10-28,334.5
2020-10-29,365.0
2020-10-30,360.5
2020-11-02,384.0
2020-11-03,401.5
2020-11-04,386.0
2020-11-05,396.5
2020-11-06,396.5
2020-11-09,351.0
2020-11-10,367.0
2020-11-11,402.0
2020-11-12,420.5
2020-11-13,402.0
2020-11-16,395.0
2020-11-17,397.5
2020-11-18,403.5
2020-11-19,396.5
2020-11-20,400.5
2020-11-23,419.5
2020-11-24,378.0
2020-11-25,379.0
2020-11-26,357.5
2020-11-27,359.5
2020-11-30,348.5
2020-12-01,346.5
2020-12-02,358.0
2020-12-03,356.5
2020-12-04,351.5
2020-12-07,349.0
2020-12-08,353.0
2020-12-09,377.0
2020-12-10,361.0
2020-12-11,358.0
2020-12-14,372.5
2020-12-15,373.5
2020-12-16,394.5
2020-12-17,404.0
2020-12-18,415.5
2020-12-21,396.5
2020-12-22,398.0
2020-12-23,411.5
2020-12-24,405.5
2020-12-29,420.0
2020-12-30,413.5
2020-12-31,411.0
2021-01-04,414.5
2021-01-05,429.5
2021-01-06,429.5
2021-01-07,433.5
2021-01-08,429.0
2021-01-11,417.5
2021-01-12,404.5
2021-01-13,404.0
2021-01-14,397.5
2021-01-15,389.0
2021-01-18,377.5
2021-01-19,361.5
2021-01-20,347.5
2021-01-21,354.0
2021-01-22,332.0
2021-01-25,325.5
2021-01-26,327.0
2021-01-27,300.0
2021-01-28,315.5
2021-01-29,312.0
2021-02-01,320.5
2021-02-02,322.5
2021-02-03,324.0
2021-02-04,329.5
2021-02-05,335.0
2021-02-08,315.5
2021-02-09,313.0
2021-02-10,304.0
2021-02-11,300.0
2021-02-12,301.5
2021-02-15,309.5
2021-02-16,310.5
2021-02-17,309.0
2021-02-18,295.0
2021-02-19,301.0
2021-02-22,301.0
2021-02-23,284.0
2021-02-24,281.5
2021-02-25,285.0
2021-02-26,284.0
2021-03-01,280.0
2021-03-02,289.0
2021-03-03,301.5
2021-03-04,291.0
2021-03-05,281.5
2021-03-08,286.5
2021-03-09,310.0
2021-03-10,313.0
2021-03-11,315.0
2021-03-12,305.0
2021-03-15,307.5
2021-03-16,306.5
2021-03-17,303.0
2021-03-18,300.0
2021-03-19,310.5
2021-03-22,320.5
2021-03-23,305.5
2021-03-24,297.0
2021-03-25,296.5
2021-03-26,304.0
2021-03-29,298.5
2021-03-30,296.5
2021-03-31,294.5
2021-04-01,305.0
2021-04-06,314.3999938964844
2021-04-07,323.20001220703125
2021-04-08,332.3999938964844
2021-04-09,328.0
2021-04-12,310.79998779296875
2021-04-13,324.20001220703125
2021-04-14,317.6000061035156
2021-04-15,323.6000061035156
2021-04-16,313.20001220703125
2021-04-19,297.3999938964844
2021-04-20,290.0
2021-04-21,284.3999938964844
2021-04-22,295.20001220703125
2021-04-23,287.20001220703125
2021-04-26,288.20001220703125
2021-04-27,292.20001220703125
2021-04-28,284.0
2021-04-29,280.79998779296875
2021-04-30,278.0
2021-05-04,258.79998779296875
2021-05-05,252.39999389648438
2021-05-06,244.0
2021-05-07,254.60000610351562
2021-05-10,250.1999969482422
2021-05-11,248.1999969482422
2021-05-12,253.39999389648438
2021-05-13,247.39999389648438
2021-05-14,254.0
2021-05-17,250.60000610351562
2021-05-18,251.1999969482422
2021-05-19,253.1999969482422
2021-05-20,255.39999389648438
2021-05-21,254.0
2021-05-24,259.6000061035156
2021-05-25,255.8000030517578
2021-05-26,260.0
2021-05-27,260.79998779296875
2021-05-28,260.0
2021-06-01,256.6000061035156
2021-06-02,252.39999389648438
2021-06-03,250.1999969482422
2021-06-04,254.1999969482422
2021-06-07,252.8000030517578
2021-06-08,248.39999389648438
2021-06-09,245.39999389648438
2021-06-10,244.1999969482422
2021-06-11,250.60000610351562
2021-06-14,244.1999969482422
2021-06-15,239.0
2021-06-16,242.39999389648438
2021-06-17,243.1999969482422
2021-06-18,241.1999969482422
2021-06-21,246.0
2021-06-22,248.60000610351562
2021-06-23,249.0
2021-06-24,245.0
2021-06-25,245.0
2021-06-28,248.60000610351562
2021-06-29,254.39999389648438
2021-06-30,253.0
2021-07-01,242.8000030517578
2021-07-02,226.8000030517578
2021-07-05,229.39999389648438
2021-07-06,231.0
2021-07-07,230.0
2021-07-08,226.0
2021-07-09,231.8000030517578
2021-07-12,231.8000030517578
2021-07-13,229.39999389648438
2021-07-14,226.0
2021-07-15,226.39999389648438
2021-07-16,226.0
2021-07-19,212.1999969482422
2021-07-20,213.60000610351562
2021-07-21,221.0
2021-07-22,221.8000030517578
2021-07-23,224.1999969482422
2021-07-26,227.0
2021-07-27,222.1999969482422
2021-07-28,225.1999969482422
2021-07-29,226.0
2021-07-30,225.1999969482422
2021-08-02,222.0
2021-08-03,221.60000610351562
2021-08-04,216.60000610351562
2021-08-05,219.1999969482422
2021-08-06,218.8000030517578
2021-08-09,223.8000030517578
2021-08-10,218.0
2021-08-11,219.1999969482422
2021-08-12,222.8000030517578
2021-08-13,219.0
2021-08-16,216.0
2021-08-17,222.1999969482422
2021-08-18,226.60000610351562
2021-08-19,229.39999389648438
2021-08-20,226.8000030517578
2021-08-23,228.39999389648438
2021-08-24,225.60000610351562
2021-08-25,226.8000030517578
2021-08-26,226.39999389648438
2021-08-27,229.0
2021-08-31,231.1999969482422
2021-09-01,237.0
2021-09-02,236.60000610351562
2021-09-03,235.8000030517578
2021-09-06,227.8000030517578
2021-09-07,233.60000610351562
2021-09-08,241.39999389648438
2021-09-09,240.39999389648438
2021-09-10,239.0
2021-09-13,240.0
2021-09-14,240.0
2021-09-15,238.39999389648438
2021-09-16,240.60000610351562
2021-09-17,244.0
2021-09-20,235.1999969482422
2021-09-21,233.8000030517578
2021-09-22,231.0
2021-09-23,237.39999389648438
2021-09-24,230.0
2021-09-27,232.1999969482422
2021-09-28,228.8000030517578
2021-09-29,222.1999969482422
2021-09-30,217.39999389648438
2021-10-01,164.60000610351562
2021-10-04,158.3000030517578
2021-10-05,158.5
2021-10-06,160.39999389648438
2021-10-07,157.0
2021-10-08,153.60000610351562
2021-10-11,150.5
2021-10-12,147.89999389648438
2021-10-13,149.89999389648438
2021-10-14,149.39999389648438
2021-10-15,150.0
2021-10-18,148.1999969482422
2021-10-19,153.5
2021-10-20,154.39999389648438
2021-10-21,155.60000610351562
2021-10-22,149.5
2021-10-25,146.89999389648438
2021-10-26,150.8000030517578
2021-10-27,146.60000610351562
2021-10-28,147.10000610351562
2021-10-29,146.3000030517578
2021-11-01,141.10000610351562
2021-11-02,137.39999389648438
2021-11-03,135.0
2021-11-04,136.60000610351562
2021-11-05,134.5
2021-11-08,133.10000610351562
2021-11-09,128.39999389648438
2021-11-10,132.5
2021-11-11,130.5
2021-11-12,129.1999969482422
2021-11-15,134.0
2021-11-16,127.5
2021-11-17,127.0
2021-11-18,128.6999969482422
2021-11-19,131.5
2021-11-22,124.0
2021-11-23,106.19999694824219
2021-11-24,107.5999984741211
2021-11-25,108.9000015258789
2021-11-26,110.0
2021-11-29,104.9000015258789
2021-11-30,94.69999694824219
2021-12-01,97.55000305175781
2021-12-02,95.0
2021-12-03,93.5999984741211
2021-12-06,96.94999694824219
2021-12-07,98.6500015258789
2021-12-08,99.0999984741211
2021-12-09,96.9000015258789
2021-12-10,98.25
2021-12-13,96.25
2021-12-14,94.3499984741211
2021-12-15,90.44999694824219
2021-12-16,90.0
2021-12-17,95.19999694824219
2021-12-20,98.19999694824219
2021-12-21,101.5999984741211
2021-12-22,106.69999694824219
2021-12-23,109.0
2021-12-24,108.19999694824219
2021-12-29,106.4000015258789
2021-12-30,109.0
2021-12-31,110.5
2022-01-04,106.0
2022-01-05,106.5999984741211
2022-01-06,101.5999984741211
2022-01-07,100.5
2022-01-10,101.4000015258789
2022-01-11,101.19999694824219
2022-01-12,102.9000015258789
2022-01-13,102.69999694824219
2022-01-14,98.5
2022-01-17,99.8499984741211
2022-01-18,97.80000305175781
2022-01-19,97.9000015258789
2022-01-20,101.9000015258789
2022-01-21,101.9000015258789
2022-01-24,99.6500015258789
2022-01-25,104.0
2022-01-26,106.9000015258789
2022-01-27,107.0
2022-01-28,94.25
2022-01-31,100.5999984741211
2022-02-01,103.4000015258789
2022-02-02,102.0
2022-02-03,98.25
2022-02-04,98.19999694824219
2022-02-07,97.19999694824219
2022-02-08,96.44999694824219
2022-02-09,100.69999694824219
2022-02-10,104.4000015258789
2022-02-11,98.8499984741211
2022-02-14,95.3499984741211
2022-02-15,95.9000015258789
2022-02-16,95.0
2022-02-17,92.19999694824219
2022-02-18,89.9000015258789
2022-02-21,86.5999984741211
2022-02-22,86.4000015258789
2022-02-23,85.9000015258789
2022-02-24,86.4000015258789
2022-02-25,91.44999694824219
2022-02-28,95.44999694824219
2022-03-01,94.55000305175781
2022-03-02,93.4000015258789
2022-03-03,90.80000305175781
2022-03-04,86.4000015258789
2022-03-07,85.9000015258789
2022-03-08,86.19999694824219
2022-03-09,90.0
2022-03-10,90.80000305175781
2022-03-11,90.05000305175781
2022-03-14,86.05000305175781
2022-03-15,85.1500015258789
2022-03-16,91.0
2022-03-17,91.5999984741211
2022-03-18,92.80000305175781
2022-03-21,93.94999694824219
2022-03-22,94.5
2022-03-23,94.44999694824219
2022-03-24,93.05000305175781
2022-03-25,89.69999694824219
2022-03-28,87.94999694824219
2022-03-29,90.6500015258789
2022-03-30,87.6500015258789
2022-03-31,87.3499984741211
2022-04-01,89.05000305175781
2022-04-04,93.55000305175781
2022-04-05,95.5999984741211
2022-04-06,88.69999694824219
2022-04-07,87.94999694824219
2022-04-08,87.9000015258789
2022-04-11,88.44999694824219
2022-04-12,91.8499984741211
2022-04-13,91.9000015258789
2022-04-14,93.80000305175781
2022-04-19,95.5
2022-04-20,92.0
2022-04-21,82.3499984741211
2022-04-22,82.8499984741211
2022-04-25,84.44999694824219
2022-04-26,81.4000015258789
2022-04-27,81.0999984741211
2022-04-28,87.4000015258789
2022-04-29,76.0
2022-05-03,71.5
2022-05-04,69.44999694824219
2022-05-05,69.3499984741211
2022-05-06,68.4000015258789
2022-05-09,67.19999694824219
2022-05-10,68.0
2022-05-11,68.9000015258789
2022-05-12,71.4000015258789
2022-05-13,75.6500015258789
2022-05-16,74.0999984741211
2022-05-17,77.4000015258789
2022-05-18,73.1500015258789
2022-05-19,75.0
2022-05-20,77.44999694824219
2022-05-23,77.5999984741211
2022-05-24,76.80000305175781
2022-05-25,77.05000305175781
2022-05-26,80.0
2022-05-27,79.80000305175781
2022-05-30,81.3499984741211
2022-05-31,78.80000305175781
2022-06-01,75.0999984741211
2022-06-06,76.0
2022-06-07,74.0999984741211
2022-06-08,73.25
2022-06-09,71.0999984741211
2022-06-10,71.3499984741211
2022-06-13,69.0
2022-06-14,66.69999694824219
2022-06-15,69.25
2022-06-16,66.30000305175781
2022-06-17,68.5
2022-06-20,70.0999984741211
2022-06-21,70.9000015258789
2022-06-22,73.69999694824219
2022-06-23,71.3499984741211
2022-06-24,72.05000305175781
2022-06-27,72.1500015258789
2022-06-28,71.4000015258789
2022-06-29,69.44999694824219
2022-06-30,69.0
2022-07-01,68.0
2022-07-04,55.650001525878906
2022-07-05,47.0
2022-07-06,43.0
2022-07-07,39.79999923706055
2022-07-08,43.0
2022-07-11,43.060001373291016
2022-07-12,45.439998626708984
2022-07-13,44.58000183105469
2022-07-14,43.599998474121094
2022-07-15,43.47999954223633
2022-07-18,44.959999084472656
2022-07-19,44.63999938964844
2022-07-20,45.959999084472656
2022-07-21,53.29999923706055
2022-07-22,49.2599983215332
2022-07-25,47.400001525878906
2022-07-26,43.41999816894531
2022-07-27,43.47999954223633
2022-07-28,43.34000015258789
2022-07-29,43.41999816894531
2022-08-01,44.47999954223633
2022-08-02,43.0
2022-08-03,44.13999938964844
2022-08-04,43.7599983215332
2022-08-05,43.34000015258789
2022-08-08,43.02000045776367
2022-08-09,39.97999954223633
2022-08-10,41.119998931884766
2022-08-11,40.91999816894531
2022-08-12,41.099998474121094
2022-08-15,40.459999084472656
2022-08-16,40.41999816894531
2022-08-17,40.15999984741211
2022-08-18,42.15999984741211
2022-08-19,40.2400016784668
2022-08-22,37.91999816894531
2022-08-23,38.84000015258789
2022-08-24,40.2599983215332
2022-08-25,39.36000061035156
2022-08-26,39.91999816894531
2022-08-30,43.0
2022-08-31,45.15999984741211
2022-09-01,43.040000915527344
2022-09-02,41.779998779296875
2022-09-05,41.900001525878906
2022-09-06,44.52000045776367
2022-09-07,46.08000183105469
2022-09-08,47.279998779296875
2022-09-09,49.939998626708984
2022-09-12,48.31999969482422
2022-09-13,45.20000076293945
2022-09-14,43.08000183105469
2022-09-15,45.20000076293945
2022-09-16,46.040000915527344
2022-09-20,45.040000915527344
2022-09-21,45.099998474121094
2022-09-22,45.41999816894531
2022-09-23,44.5
2022-09-26,43.5
2022-09-27,44.29999923706055
2022-09-28,43.560001373291016
2022-09-29,41.439998626708984
2022-09-30,43.13999938964844
2022-10-03,45.41999816894531
2022-10-04,48.900001525878906
2022-10-05,48.540000915527344
2022-10-06,49.34000015258789
2022-10-07,47.84000015258789
2022-10-10,45.52000045776367
2022-10-11,47.02000045776367
2022-10-12,45.779998779296875
2022-10-13,49.119998931884766
2022-10-14,48.58000183105469
2022-10-17,46.36000061035156
2022-10-18,45.97999954223633
2022-10-19,46.34000015258789
2022-10-20,46.0
2022-10-21,46.47999954223633
2022-10-24,46.41999816894531
2022-10-25,49.619998931884766
2022-10-26,48.099998474121094
2022-10-27,47.18000030517578
2022-10-28,45.41999816894531
2022-10-31,44.70000076293945
2022-11-01,48.5
2022-11-02,47.13999938964844
2022-11-03,46.060001373291016
2022-11-04,47.41999816894531
2022-11-07,49.15999984741211
2022-11-08,49.47999954223633
2022-11-09,48.619998931884766
2022-11-10,51.0
2022-11-11,53.349998474121094
2022-11-14,56.0
2022-11-15,54.25
2022-11-16,52.099998474121094
2022-11-17,53.0
2022-11-18,52.20000076293945
2022-11-21,52.349998474121094
2022-11-22,61.150001525878906
2022-11-23,68.0999984741211
2022-11-24,65.6500015258789
2022-11-25,63.95000076293945
2022-11-28,61.25
2022-11-29,60.29999923706055
2022-11-30,59.5
2022-12-01,59.0
2022-12-02,59.54999923706055
2022-12-05,58.900001525878906
2022-12-06,58.25
2022-12-07,56.70000076293945
2022-12-08,56.5
2022-12-09,58.150001525878906
2022-12-12,57.5
2022-12-13,58.099998474121094
2022-12-14,56.54999923706055
2022-12-15,55.849998474121094
2022-12-16,55.400001525878906
2022-12-19,54.599998474121094
2022-12-20,54.25
2022-12-21,53.70000076293945
2022-12-22,52.0
2022-12-23,52.400001525878906
2022-12-28,52.150001525878906
2022-12-29,52.70000076293945
2022-12-30,52.0
2023-01-03,55.900001525878906
2023-01-04,59.20000076293945
2023-01-05,64.3499984741211
2023-01-06,66.0999984741211
2023-01-09,69.5999984741211
2023-01-10,65.8499984741211
2023-01-11,67.0
2023-01-12,69.8499984741211
2023-01-13,69.55000305175781
2023-01-16,70.5
2023-01-17,66.80000305175781
2023-01-18,67.30000305175781
2023-01-19,62.849998474121094
2023-01-20,62.400001525878906
2023-01-23,62.0
2023-01-24,62.150001525878906
2023-01-25,61.95000076293945
2023-01-26,61.54999923706055
2023-01-27,62.0
2023-01-30,62.0
2023-01-31,62.900001525878906
2023-02-01,61.75
2023-02-02,63.650001525878906
2023-02-03,64.3499984741211
2023-02-06,64.0
2023-02-07,64.4000015258789
2023-02-08,64.0
2023-02-09,63.849998474121094
2023-02-10,61.95000076293945
2023-02-13,62.54999923706055
2023-02-14,60.400001525878906
2023-02-15,60.0
2023-02-16,60.0
2023-02-17,60.0
2023-02-20,59.5
2023-02-21,57.25
2023-02-22,55.0
2023-02-23,55.70000076293945
2023-02-24,54.79999923706055
2023-02-27,56.25
2023-02-28,70.4000015258789
2023-03-01,66.9000015258789
2023-03-02,71.55000305175781
2023-03-03,74.44999694824219
2023-03-06,70.0999984741211
2023-03-07,66.80000305175781
2023-03-08,66.8499984741211
2023-03-09,62.79999923706055
2023-03-10,60.54999923706055
2023-03-13,59.95000076293945
2023-03-14,61.349998474121094
2023-03-15,59.29999923706055
2023-03-16,61.79999923706055
2023-03-17,61.0
2023-03-20,61.79999923706055
2023-03-21,63.5
2023-03-22,63.79999923706055
2023-03-23,63.54999923706055
2023-03-24,63.5
2023-03-27,63.349998474121094
2023-03-28,63.150001525878906
2023-03-29,62.75
2023-03-30,65.19999694824219
2023-03-31,64.5
2023-04-03,66.4000015258789
2023-04-04,65.19999694824219
2023-04-05,62.29999923706055
2023-04-06,65.0
2023-04-11,67.25
2023-04-12,67.4000015258789
2023-04-13,67.6500015258789
2023-04-14,75.6500015258789
2023-04-17,74.75
2023-04-18,74.5999984741211
2023-04-19,73.5999984741211
2023-04-20,72.8499984741211
2023-04-21,74.0
2023-04-24,73.4000015258789
2023-04-25,73.75
2023-04-26,73.19999694824219
2023-04-27,76.4000015258789
2023-04-28,77.6500015258789
2023-05-02,76.69999694824219
2023-05-03,78.5
2023-05-04,78.5
2023-05-05,77.80000305175781
2023-05-09,77.0999984741211
2023-05-10,77.0
2023-05-11,76.80000305175781
2023-05-12,75.94999694824219
2023-05-15,74.44999694824219
2023-05-16,71.69999694824219
2023-05-17,69.55000305175781
2023-05-18,67.69999694824219
2023-05-19,67.19999694824219
2023-05-22,65.0
2023-05-23,64.8499984741211
2023-05-24,66.0
2023-05-25,65.75
2023-05-26,65.0999984741211
2023-05-30,63.849998474121094
2023-05-31,64.75
2023-06-01,67.0999984741211
2023-06-02,69.0
2023-06-05,68.5999984741211
2023-06-06,70.30000305175781
2023-06-07,69.5
2023-06-08,68.8499984741211
2023-06-09,69.55000305175781
2023-06-12,75.0
2023-06-13,77.5999984741211
2023-06-14,79.19999694824219
2023-06-15,81.1500015258789
2023-06-16,80.80000305175781
2023-06-19,84.69999694824219
2023-06-20,85.75
2023-06-21,90.5999984741211
2023-06-22,89.3499984741211
2023-06-23,84.4000015258789
2023-06-26,85.5
2023-06-27,84.0999984741211
2023-06-28,83.0
2023-06-29,81.9000015258789
2023-06-30,79.30000305175781
2023-07-03,79.44999694824219
2023-07-04,80.8499984741211
2023-07-05,81.3499984741211
2023-07-06,84.44999694824219
2023-07-07,85.5
2023-07-10,85.1500015258789
2023-07-11,87.0999984741211
2023-07-12,86.75
2023-07-13,88.30000305175781
2023-07-14,89.3499984741211
2023-07-17,88.1500015258789
2023-07-18,90.69999694824219
2023-07-19,93.0
2023-07-20,99.30000305175781
2023-07-21,100.5
2023-07-24,98.1500015258789
2023-07-25,97.0
2023-07-26,96.80000305175781
2023-07-27,96.55000305175781
2023-07-28,96.44999694824219
2023-07-31,95.5
2023-08-01,92.69999694824219
2023-08-02,90.1500015258789
2023-08-03,91.25
2023-08-04,91.25
2023-08-07,90.4000015258789
2023-08-08,90.4000015258789
2023-08-09,90.75
2023-08-10,92.0
2023-08-11,91.44999694824219
2023-08-14,91.4000015258789
2023-08-15,92.0
2023-08-16,91.4000015258789
2023-08-17,86.30000305175781
2023-08-18,83.69999694824219
2023-08-21,82.55000305175781
2023-08-22,83.19999694824219
2023-08-23,83.1500015258789
2023-08-24,83.5
2023-08-25,83.1500015258789
2023-08-29,86.5
2023-08-30,87.6500015258789
2023-08-31,93.3499984741211
2023-09-01,92.94999694824219
2023-09-04,94.0
2023-09-05,97.69999694824219
2023-09-06,96.8499984741211
2023-09-07,94.94999694824219
2023-09-08,93.69999694824219
2023-09-11,92.05000305175781
2023-09-12,90.5
2023-09-13,89.55000305175781
2023-09-14,86.30000305175781
2023-09-15,85.30000305175781
2023-09-18,84.0
2023-09-19,84.0
2023-09-20,84.3499984741211
2023-09-21,84.44999694824219
2023-09-22,86.0
2023-09-25,84.0999984741211
2023-09-26,84.1500015258789
2023-09-27,84.0
2023-09-28,84.0999984741211
2023-09-29,85.4000015258789
2023-10-02,84.05000305175781
2023-10-03,83.75
2023-10-04,80.55000305175781
2023-10-05,81.0999984741211
2023-10-06,83.0
2023-10-09,82.6500015258789
2023-10-10,83.5
2023-10-11,84.75
2023-10-12,84.80000305175781
2023-10-13,84.05000305175781
2023-10-16,85.94999694824219
2023-10-17,87.6500015258789
2023-10-18,82.75
2023-10-19,80.5
2023-10-20,82.44999694824219
2023-10-23,82.3499984741211
2023-10-24,79.80000305175781
2023-10-25,80.0
2023-10-26,77.94999694824219
2023-10-27,78.94999694824219
2023-10-30,80.94999694824219
2023-10-31,83.55000305175781
2023-11-01,86.5
2023-11-02,88.94999694824219
2023-11-03,87.3499984741211
2023-11-06,85.75
2023-11-07,85.0
2023-11-08,85.5
2023-11-09,87.3499984741211
2023-11-10,85.75
2023-11-13,87.5
2023-11-14,88.8499984741211
2023-11-15,91.6500015258789
2023-11-16,88.69999694824219
2023-11-17,86.3499984741211
2023-11-20,83.05000305175781
2023-11-21,81.6500015258789
2023-11-22,85.6500015258789
2023-11-23,86.05000305175781
2023-11-24,82.0999984741211
2023-11-27,83.9000015258789
2023-11-28,89.25
2023-11-29,91.0
2023-11-30,90.0
2023-12-01,94.69999694824219
2023-12-04,90.44999694824219
2023-12-05,89.0
2023-12-06,88.1500015258789
2023-12-07,88.30000305175781
2023-12-08,89.5
2023-12-11,88.9000015258789
2023-12-12,87.75
2023-12-13,87.1500015258789
2023-12-14,92.25
2023-12-15,93.0999984741211
2023-12-18,95.0
2023-12-19,97.25
2023-12-20,99.94999694824219
2023-12-21,98.4000015258789
2023-12-22,97.4000015258789
2023-12-27,99.4000015258789
2023-12-28,100.0
2023-12-29,98.3499984741211
2024-01-02,93.0
2024-01-03,92.1500015258789
2024-01-04,91.8499984741211
2024-01-05,91.75
2024-01-08,93.94999694824219
2024-01-09,91.25
2024-01-10,87.94999694824219
2024-01-11,85.0
2024-01-12,87.4000015258789
2024-01-15,88.0
2024-01-16,87.0
2024-01-17,87.0
2024-01-18,87.8499984741211
2024-01-19,87.05000305175781
